PART,ARCH,FULLARCH,FAMILY,IDCODE,DEVICE
xczu39dr-ffvf1760-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04a88093,xczu39dr
xczu39dr-fsvf1760-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04a88093,xczu39dr
xczu39dr-fsvf1760-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04a88093,xczu39dr
xqzu48dr-ffre1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu48dr-ffre1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu48dr-ffre1156-1M-m,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu48dr-ffre1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu48dr-ffre1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu48dr-fsrg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu48dr-fsrg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu48dr-fsrg1517-1M-m,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu48dr-fsrg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu48dr-fsrg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xqzu48dr
xqzu49dr-fsrf1760-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xqzu49dr
xqzu49dr-fsrf1760-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xqzu49dr
xqzu49dr-fsrf1760-1M-m,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xqzu49dr
xqzu49dr-fsrf1760-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xqzu49dr
xqzu49dr-fsrf1760-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xqzu49dr
xczu43dr-ffve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-ffvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu43dr-fsvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa7093,xczu43dr
xczu46dr-ffvh1760-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-ffvh1760-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-ffvh1760-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-ffvh1760-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-ffvh1760-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-ffvh1760-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-fsvh1760-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-fsvh1760-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-fsvh1760-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-fsvh1760-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-fsvh1760-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu46dr-fsvh1760-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa2093,xczu46dr
xczu47dr-ffve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-ffvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu47dr-fsvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa9093,xczu47dr
xczu48dr-ffve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-ffvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsvg1517-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsvg1517-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsvg1517-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsvg1517-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsvg1517-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu48dr-fsvg1517-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa5093,xczu48dr
xczu49dr-ffvf1760-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-ffvf1760-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-ffvf1760-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-ffvf1760-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-ffvf1760-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-ffvf1760-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-fsvf1760-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-fsvf1760-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-fsvf1760-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-fsvf1760-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-fsvf1760-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu49dr-fsvf1760-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04aa8093,xczu49dr
xczu42dr-ffve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-ffve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-ffve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-ffve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-ffve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-ffve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-fsve1156-1-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-fsve1156-1-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-fsve1156-1LV-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-fsve1156-2-e,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-fsve1156-2-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xczu42dr-fsve1156-2LVI-i,zynquplusRFSOC,Zynq UltraScale+ RFSOC,zynquplus,0x04ada093,xczu42dr
xcu200-fsgd2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b37093,xcu200
xcu250-figd2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b57093,xcu250
xcu250-figd2104-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b57093,xcu250
xcu250-figd2104-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b57093,xcu250
xcvu11p-flga2577-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flga2577-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flga2577-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flga2577-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flga2577-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flga2577-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flga2577-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgb2104-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgb2104-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgb2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgb2104-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgb2104-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgb2104-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgb2104-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgc2104-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgc2104-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgc2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgc2104-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgc2104-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgc2104-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgc2104-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgf1924-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgf1924-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgf1924-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgf1924-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgf1924-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgf1924-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-flgf1924-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-fsgd2104-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-fsgd2104-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-fsgd2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-fsgd2104-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-fsgd2104-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-fsgd2104-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p-fsgd2104-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b49093,xcvu11p
xcvu11p_CIV-flga2577-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flga2577-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flga2577-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flga2577-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flga2577-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flga2577-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flga2577-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgb2104-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgb2104-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgb2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgb2104-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgb2104-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgb2104-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgb2104-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgc2104-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgc2104-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgc2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgc2104-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgc2104-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgc2104-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgc2104-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgf1924-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgf1924-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgf1924-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgf1924-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgf1924-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgf1924-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-flgf1924-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-fsgd2104-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-fsgd2104-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-fsgd2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-fsgd2104-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-fsgd2104-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-fsgd2104-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu11p_CIV-fsgd2104-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b4f093,xcvu11p_CIV
xcvu13p-fhga2104-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhga2104-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhga2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhga2104-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhga2104-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhga2104-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhga2104-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgb2104-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgb2104-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgb2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgb2104-2-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgb2104-2L-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgb2104-2LV-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgb2104-3-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgc2104-1-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgc2104-1-i,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
xcvu13p-fhgc2104-2-e,virtexuplus,Virtex UltraScale+,virtexuplus,0x04b51093,xcvu13p
